GEOID,NAME,state_name,race_total,white_non_hispanic,black_alone,asian_alone,hispanic_latino
34035052904,Census Tract 529.04; Somerset County; New Jersey,New Jersey,2438,1736,98,75,420
34035052905,Census Tract 529.05; Somerset County; New Jersey,New Jersey,3077,2174,0,649,254
34035052906,Census Tract 529.06; Somerset County; New Jersey,New Jersey,2730,1652,103,176,409
34035053000,Census Tract 530; Somerset County; New Jersey,New Jersey,4838,2079,777,147,1656
34035053102,Census Tract 531.02; Somerset County; New Jersey,New Jersey,3537,977,1021,934,499
34035053103,Census Tract 531.03; Somerset County; New Jersey,New Jersey,6057,1681,2193,690,1080
34035053105,Census Tract 531.05; Somerset County; New Jersey,New Jersey,8083,2919,2492,1697,561
34035053200,Census Tract 532; Somerset County; New Jersey,New Jersey,6950,1057,2094,343,3151
34035053300,Census Tract 533; Somerset County; New Jersey,New Jersey,6286,520,2027,735,2557
34035053402,Census Tract 534.02; Somerset County; New Jersey,New Jersey,7044,2598,854,3108,320
34035053403,Census Tract 534.03; Somerset County; New Jersey,New Jersey,5181,814,1368,1873,690
34035053405,Census Tract 534.05; Somerset County; New Jersey,New Jersey,4544,1903,1149,987,321
34035053406,Census Tract 534.06; Somerset County; New Jersey,New Jersey,6186,1447,2639,1306,626
34035053501,Census Tract 535.01; Somerset County; New Jersey,New Jersey,5446,2540,620,1454,641
34035053602,Census Tract 536.02; Somerset County; New Jersey,New Jersey,6384,4619,336,726,465
34035053603,Census Tract 536.03; Somerset County; New Jersey,New Jersey,4753,3863,136,306,304
34035053604,Census Tract 536.04; Somerset County; New Jersey,New Jersey,3745,2576,211,688,228
34035053703,Census Tract 537.03; Somerset County; New Jersey,New Jersey,4290,2658,21,1173,405
34035053704,Census Tract 537.04; Somerset County; New Jersey,New Jersey,2999,2358,65,341,101
34035053705,Census Tract 537.05; Somerset County; New Jersey,New Jersey,6683,3785,485,1079,1010
34035053706,Census Tract 537.06; Somerset County; New Jersey,New Jersey,4603,3036,123,1187,133
34035053707,Census Tract 537.07; Somerset County; New Jersey,New Jersey,3959,2851,28,757,256
34035053801,Census Tract 538.01; Somerset County; New Jersey,New Jersey,584,371,14,10,159
34035053804,Census Tract 538.04; Somerset County; New Jersey,New Jersey,4656,2384,258,985,712
34035053805,Census Tract 538.05; Somerset County; New Jersey,New Jersey,6188,4234,364,1014,422
34035053806,Census Tract 538.06; Somerset County; New Jersey,New Jersey,2420,1559,0,441,367
34035053807,Census Tract 538.07; Somerset County; New Jersey,New Jersey,7209,3874,197,2237,440
34035053901,Census Tract 539.01; Somerset County; New Jersey,New Jersey,794,664,9,22,55
34035053904,Census Tract 539.04; Somerset County; New Jersey,New Jersey,3625,2023,125,1131,139
34035053905,Census Tract 539.05; Somerset County; New Jersey,New Jersey,6746,2481,211,3669,197
34035054100,Census Tract 541; Somerset County; New Jersey,New Jersey,8177,5029,221,1797,813
34035054201,Census Tract 542.01; Somerset County; New Jersey,New Jersey,7182,3977,233,2532,353
34035054202,Census Tract 542.02; Somerset County; New Jersey,New Jersey,6005,3318,151,1875,372
34035054301,Census Tract 543.01; Somerset County; New Jersey,New Jersey,3110,1723,220,1035,83
34035054302,Census Tract 543.02; Somerset County; New Jersey,New Jersey,5795,2837,745,1590,525
34037371000,Census Tract 3710; Sussex County; New Jersey,New Jersey,3800,3262,15,223,239
34037371100,Census Tract 3711; Sussex County; New Jersey,New Jersey,3615,3268,11,0,264
34037371200,Census Tract 3712; Sussex County; New Jersey,New Jersey,1918,1658,23,65,104
34037371300,Census Tract 3713; Sussex County; New Jersey,New Jersey,3837,3070,78,18,471
34037371400,Census Tract 3714; Sussex County; New Jersey,New Jersey,2972,2398,201,0,273
34037371502,Census Tract 3715.02; Sussex County; New Jersey,New Jersey,4783,4141,0,16,507
34037371503,Census Tract 3715.03; Sussex County; New Jersey,New Jersey,2956,2581,72,7,222
34037371600,Census Tract 3716; Sussex County; New Jersey,New Jersey,2956,2320,45,16,519
34037371700,Census Tract 3717; Sussex County; New Jersey,New Jersey,4936,4267,76,0,528
34037371801,Census Tract 3718.01; Sussex County; New Jersey,New Jersey,4022,3795,0,25,104
34037371802,Census Tract 3718.02; Sussex County; New Jersey,New Jersey,3221,2617,66,45,401
34037371900,Census Tract 3719; Sussex County; New Jersey,New Jersey,2044,1927,0,0,3
34037372000,Census Tract 3720; Sussex County; New Jersey,New Jersey,3049,2819,16,33,151
34037372100,Census Tract 3721; Sussex County; New Jersey,New Jersey,1857,1712,15,52,76
34037372200,Census Tract 3722; Sussex County; New Jersey,New Jersey,2001,1671,1,3,179
34037372300,Census Tract 3723; Sussex County; New Jersey,New Jersey,4022,3367,60,130,284
34037372400,Census Tract 3724; Sussex County; New Jersey,New Jersey,2426,2129,7,22,220
34037372500,Census Tract 3725; Sussex County; New Jersey,New Jersey,3238,2368,322,20,300
34037372600,Census Tract 3726; Sussex County; New Jersey,New Jersey,4922,4146,204,101,345
34037372700,Census Tract 3727; Sussex County; New Jersey,New Jersey,3274,2278,64,181,683
34037372800,Census Tract 3728; Sussex County; New Jersey,New Jersey,1861,1527,17,16,256
34037372900,Census Tract 3729; Sussex County; New Jersey,New Jersey,3072,2385,38,0,487
34037373000,Census Tract 3730; Sussex County; New Jersey,New Jersey,2215,1794,8,57,311
34037373100,Census Tract 3731; Sussex County; New Jersey,New Jersey,6114,4878,12,469,597
34037373200,Census Tract 3732; Sussex County; New Jersey,New Jersey,3854,3212,0,45,305
34037373300,Census Tract 3733; Sussex County; New Jersey,New Jersey,3161,2639,56,93,264
34037373400,Census Tract 3734; Sussex County; New Jersey,New Jersey,6646,5958,0,141,355
34037373500,Census Tract 3735; Sussex County; New Jersey,New Jersey,3746,3245,33,0,295
34037373600,Census Tract 3736; Sussex County; New Jersey,New Jersey,3021,2670,13,198,8
34037373700,Census Tract 3737; Sussex County; New Jersey,New Jersey,3909,3071,312,42,375
34037373800,Census Tract 3738; Sussex County; New Jersey,New Jersey,4461,2945,615,23,725
34037373900,Census Tract 3739; Sussex County; New Jersey,New Jersey,4015,3811,0,0,139
34037374000,Census Tract 3740; Sussex County; New Jersey,New Jersey,3261,2911,19,42,115
34037374100,Census Tract 3741; Sussex County; New Jersey,New Jersey,3620,2971,125,12,461
34037374200,Census Tract 3742; Sussex County; New Jersey,New Jersey,2318,1938,49,14,248
34037374300,Census Tract 3743; Sussex County; New Jersey,New Jersey,3351,2621,34,134,420
34037374400,Census Tract 3744; Sussex County; New Jersey,New Jersey,2390,2008,0,27,289
34037374500,Census Tract 3745; Sussex County; New Jersey,New Jersey,1800,1485,10,13,239
34037374600,Census Tract 3746; Sussex County; New Jersey,New Jersey,3533,3001,68,38,278
34037374700,Census Tract 3747; Sussex County; New Jersey,New Jersey,4168,3040,163,235,648
34037374800,Census Tract 3748; Sussex County; New Jersey,New Jersey,4281,3059,91,46,962
34037374900,Census Tract 3749; Sussex County; New Jersey,New Jersey,4162,3136,146,110,693
34039030200,Census Tract 302; Union County; New Jersey,New Jersey,3636,20,753,48,2720
34039030400,Census Tract 304; Union County; New Jersey,New Jersey,5973,456,2040,78,3260
34039030500,Census Tract 305; Union County; New Jersey,New Jersey,6149,414,549,0,5095
34039030600,Census Tract 306; Union County; New Jersey,New Jersey,4602,566,1130,106,2659
34039030701,Census Tract 307.01; Union County; New Jersey,New Jersey,2093,445,77,111,1374
34039030703,Census Tract 307.03; Union County; New Jersey,New Jersey,5077,625,755,0,3606
34039030704,Census Tract 307.04; Union County; New Jersey,New Jersey,2696,263,171,104,2005
34039030802,Census Tract 308.02; Union County; New Jersey,New Jersey,3462,671,156,93,2466
34039030900,Census Tract 309; Union County; New Jersey,New Jersey,6222,751,127,91,5224
34039031000,Census Tract 310; Union County; New Jersey,New Jersey,3917,179,479,75,3019
34039031100,Census Tract 311; Union County; New Jersey,New Jersey,6152,372,1000,1,4575
34039031200,Census Tract 312; Union County; New Jersey,New Jersey,6624,539,1543,83,4068
34039031301,Census Tract 313.01; Union County; New Jersey,New Jersey,3244,844,91,0,2051
34039031302,Census Tract 313.02; Union County; New Jersey,New Jersey,4090,369,922,17,2757
34039031400,Census Tract 314; Union County; New Jersey,New Jersey,6109,293,2383,91,3257
34039031500,Census Tract 315; Union County; New Jersey,New Jersey,5372,947,298,67,3583
34039031601,Census Tract 316.01; Union County; New Jersey,New Jersey,3984,257,1153,69,2340
34039031602,Census Tract 316.02; Union County; New Jersey,New Jersey,5614,908,704,105,3502
34039031700,Census Tract 317; Union County; New Jersey,New Jersey,6076,694,1860,175,3211
34039031801,Census Tract 318.01; Union County; New Jersey,New Jersey,5416,1044,338,138,3856
34039031802,Census Tract 318.02; Union County; New Jersey,New Jersey,3483,218,310,0,2935
34039031903,Census Tract 319.03; Union County; New Jersey,New Jersey,7155,733,1732,332,4276
34039031904,Census Tract 319.04; Union County; New Jersey,New Jersey,3008,246,714,0,1889
34039032002,Census Tract 320.02; Union County; New Jersey,New Jersey,5132,1318,294,57,3437
34039032003,Census Tract 320.03; Union County; New Jersey,New Jersey,3530,541,301,325,2363
34039032004,Census Tract 320.04; Union County; New Jersey,New Jersey,2976,282,428,153,2013
34039032101,Census Tract 321.01; Union County; New Jersey,New Jersey,3589,1051,352,145,2041
34039032102,Census Tract 321.02; Union County; New Jersey,New Jersey,3303,1838,66,280,1079
34039032200,Census Tract 322; Union County; New Jersey,New Jersey,6082,119,4688,26,1102
34039032300,Census Tract 323; Union County; New Jersey,New Jersey,2907,210,1895,0,657
34039032401,Census Tract 324.01; Union County; New Jersey,New Jersey,3648,1280,843,86,1196
34039032402,Census Tract 324.02; Union County; New Jersey,New Jersey,3415,533,1606,22,841
34039032500,Census Tract 325; Union County; New Jersey,New Jersey,6210,2050,1626,170,2124
34039032600,Census Tract 326; Union County; New Jersey,New Jersey,5553,683,3615,353,618
34039032701,Census Tract 327.01; Union County; New Jersey,New Jersey,3768,1059,978,607,609
34039032702,Census Tract 327.02; Union County; New Jersey,New Jersey,5330,1188,2520,450,913
34039032800,Census Tract 328; Union County; New Jersey,New Jersey,4928,606,3357,52,676
34039032901,Census Tract 329.01; Union County; New Jersey,New Jersey,4940,1425,2143,386,842
34039032902,Census Tract 329.02; Union County; New Jersey,New Jersey,4499,2362,652,638,834
34039033000,Census Tract 330; Union County; New Jersey,New Jersey,4032,1791,768,473,762
34039033100,Census Tract 331; Union County; New Jersey,New Jersey,6379,1034,2327,1390,1041
34039033200,Census Tract 332; Union County; New Jersey,New Jersey,3838,1326,943,569,727
34039033300,Census Tract 333; Union County; New Jersey,New Jersey,3867,1528,800,279,1026
34039033400,Census Tract 334; Union County; New Jersey,New Jersey,3751,1810,680,375,793
34039033501,Census Tract 335.01; Union County; New Jersey,New Jersey,4603,1640,1102,524,1069
34039033502,Census Tract 335.02; Union County; New Jersey,New Jersey,4468,1505,1460,366,718
34039033600,Census Tract 336; Union County; New Jersey,New Jersey,8345,4683,347,257,2487
34039033700,Census Tract 337; Union County; New Jersey,New Jersey,4600,2231,246,295,1652
34039033800,Census Tract 338; Union County; New Jersey,New Jersey,6052,2667,423,1130,1481
34039033900,Census Tract 339; Union County; New Jersey,New Jersey,3312,937,673,245,1429
34039034000,Census Tract 340; Union County; New Jersey,New Jersey,6441,923,2234,29,3079
34039034100,Census Tract 341; Union County; New Jersey,New Jersey,3464,491,1868,56,1038
34039034200,Census Tract 342; Union County; New Jersey,New Jersey,3849,578,1479,53,1580
34039034300,Census Tract 343; Union County; New Jersey,New Jersey,3947,942,1721,71,883
34039034400,Census Tract 344; Union County; New Jersey,New Jersey,4799,390,2691,0,1148
34039034500,Census Tract 345; Union County; New Jersey,New Jersey,4683,1203,1474,74,1836
34039034600,Census Tract 346; Union County; New Jersey,New Jersey,4178,190,2699,150,1035
34039034700,Census Tract 347; Union County; New Jersey,New Jersey,3903,1383,1095,156,1176
34039034800,Census Tract 348; Union County; New Jersey,New Jersey,4884,2451,796,214,1368
34039034900,Census Tract 349; Union County; New Jersey,New Jersey,5992,3377,841,323,1330
34039035000,Census Tract 350; Union County; New Jersey,New Jersey,2957,1001,570,79,1235
34039035100,Census Tract 351; Union County; New Jersey,New Jersey,4183,1254,1924,34,887
34039035200,Census Tract 352; Union County; New Jersey,New Jersey,2979,865,227,264,1544
34039035300,Census Tract 353; Union County; New Jersey,New Jersey,6528,1372,1943,32,3103
34039035400,Census Tract 354; Union County; New Jersey,New Jersey,3191,1223,360,112,1454
34039035500,Census Tract 355; Union County; New Jersey,New Jersey,7165,2307,1481,48,2470
34039035600,Census Tract 356; Union County; New Jersey,New Jersey,3997,2137,715,51,881
34039035700,Census Tract 357; Union County; New Jersey,New Jersey,5455,2064,1350,468,1540
34039035800,Census Tract 358; Union County; New Jersey,New Jersey,3462,1033,1779,105,518
34039035900,Census Tract 359; Union County; New Jersey,New Jersey,4285,886,1134,620,1476
34039036000,Census Tract 360; Union County; New Jersey,New Jersey,5300,1073,2658,590,860
34039036100,Census Tract 361; Union County; New Jersey,New Jersey,1518,1293,25,0,156
34039036200,Census Tract 362; Union County; New Jersey,New Jersey,6243,5105,2,335,701
34039036301,Census Tract 363.01; Union County; New Jersey,New Jersey,5521,4478,281,78,592
34039036302,Census Tract 363.02; Union County; New Jersey,New Jersey,3651,3152,103,138,179
34039036400,Census Tract 364; Union County; New Jersey,New Jersey,7237,5937,127,378,642
34039036500,Census Tract 365; Union County; New Jersey,New Jersey,5808,4810,72,441,353
34039036600,Census Tract 366; Union County; New Jersey,New Jersey,4011,2912,289,330,218
34039036700,Census Tract 367; Union County; New Jersey,New Jersey,5789,4139,130,508,459
34039036800,Census Tract 368; Union County; New Jersey,New Jersey,7994,6032,32,828,908
34039036900,Census Tract 369; Union County; New Jersey,New Jersey,4542,3412,0,108,900
34039037000,Census Tract 370; Union County; New Jersey,New Jersey,6052,5125,82,193,520
34039037100,Census Tract 371; Union County; New Jersey,New Jersey,4458,4181,0,67,97
34039037200,Census Tract 372; Union County; New Jersey,New Jersey,4237,3452,76,349,257
34039037300,Census Tract 373; Union County; New Jersey,New Jersey,4498,3923,118,102,293
34039037400,Census Tract 374; Union County; New Jersey,New Jersey,4593,4037,30,187,292
34039037500,Census Tract 375; Union County; New Jersey,New Jersey,5484,2926,617,837,940
34039037601,Census Tract 376.01; Union County; New Jersey,New Jersey,4913,2918,202,362,1355
34039037602,Census Tract 376.02; Union County; New Jersey,New Jersey,6614,4569,1039,416,480
34039037700,Census Tract 377; Union County; New Jersey,New Jersey,4862,3634,152,505,407
34039037800,Census Tract 378; Union County; New Jersey,New Jersey,6212,4196,611,466,517
34039037900,Census Tract 379; Union County; New Jersey,New Jersey,5771,4401,210,729,241
34039038000,Census Tract 380; Union County; New Jersey,New Jersey,5710,2476,696,364,1517
34039038101,Census Tract 381.01; Union County; New Jersey,New Jersey,4634,3607,14,643,109
34039038103,Census Tract 381.03; Union County; New Jersey,New Jersey,3587,2597,28,400,172
34039038104,Census Tract 381.04; Union County; New Jersey,New Jersey,5374,3568,132,1180,302
34039038201,Census Tract 382.01; Union County; New Jersey,New Jersey,6586,4497,217,953,839
34039038202,Census Tract 382.02; Union County; New Jersey,New Jersey,6534,5025,93,875,345
34039038300,Census Tract 383; Union County; New Jersey,New Jersey,6991,5265,81,747,788
34039038400,Census Tract 384; Union County; New Jersey,New Jersey,6502,3129,1024,932,962
34039038500,Census Tract 385; Union County; New Jersey,New Jersey,5798,4348,424,386,547
34039038601,Census Tract 386.01; Union County; New Jersey,New Jersey,8177,5342,298,975,721
34039038602,Census Tract 386.02; Union County; New Jersey,New Jersey,4263,2856,162,717,392
34039038701,Census Tract 387.01; Union County; New Jersey,New Jersey,3701,2656,96,382,300
34039038702,Census Tract 387.02; Union County; New Jersey,New Jersey,4022,2971,243,228,292
34039038800,Census Tract 388; Union County; New Jersey,New Jersey,4664,230,3097,0,1134
34039038900,Census Tract 389; Union County; New Jersey,New Jersey,6675,427,1372,0,4645
34039039000,Census Tract 390; Union County; New Jersey,New Jersey,4567,116,1126,3,3225
34039039100,Census Tract 391; Union County; New Jersey,New Jersey,3284,1270,1287,102,514
34039039200,Census Tract 392; Union County; New Jersey,New Jersey,6057,776,2042,107,3007
34039039301,Census Tract 393.01; Union County; New Jersey,New Jersey,3067,11,969,0,2033
34039039302,Census Tract 393.02; Union County; New Jersey,New Jersey,3176,186,293,0,2463
34039039400,Census Tract 394; Union County; New Jersey,New Jersey,5811,204,1629,67,3780
34039039501,Census Tract 395.01; Union County; New Jersey,New Jersey,3296,30,1160,0,2064
34039039502,Census Tract 395.02; Union County; New Jersey,New Jersey,3741,87,909,82,2246
